codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,year_es,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
68,Santander,68077,Barbosa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,604,526,698,1.33,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68077,Barbosa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,591,500,615,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68077,Barbosa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,571.96,446.61,406.4151,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68077,Barbosa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,570.28,451.22,392.98,0.87,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68077,Barbosa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,561,474.93,343.29,0.72,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68079,Barichara,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,521,446,563,1.26,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68079,Barichara,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,522,450,525,1.17,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68079,Barichara,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,531.18,445.1,645.395,1.45,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68079,Barichara,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,537.65,439.44,581.54,1.32,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68079,Barichara,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,533.17,430.3,576.43,1.34,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68092,Betulia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,376,335,438,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68092,Betulia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,376,328,396,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68092,Betulia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,384.43,335.28,435.864,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68092,Betulia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,378.6,333.63,377.34,1.13,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68092,Betulia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,369.41,330.22,329.68,1,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68101,Bolívar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,183,164,213,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68101,Bolívar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,166,151,182,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68101,Bolívar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,137.95,125.77,148.4086,1.18,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68101,Bolívar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,138.97,127.49,124.99,0.98,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68101,Bolívar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,143.36,126.54,90.92,0.72,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68121,Cabrera,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,10,9,13.5,1.5,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68121,Cabrera,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,10,10,12,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68121,Cabrera,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,9.97,8.84,8.9284,1.01,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68121,Cabrera,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,11.57,7.72,11.3,1.46,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68121,Cabrera,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,12.18,7.96,9.86,1.24,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68132,California,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,21,0,0,0,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68132,California,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,21,0,0,0,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68147,Capitanejo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,7,4,5,1.25,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68147,Capitanejo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,7,4,5,1.25,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68147,Capitanejo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,8.59,6.98,6.3518,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68147,Capitanejo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,10.37,6.98,5.9,0.85,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68147,Capitanejo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,12.7,9.21,7.26,0.79,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68160,Cepitá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,81,70,93,1.33,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68160,Cepitá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,88,77,47.5,0.62,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68160,Cepitá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,94.28,76.27,44.9993,0.59,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68160,Cepitá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,96.96,81.78,71.19,0.87,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68160,Cepitá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,112.78,85.38,67.65,0.79,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68167,Charalá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1223,969,1282,1.32,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68167,Charalá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1233,991,1212,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68167,Charalá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1270.09,979.73,1087.5003,1.11,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68167,Charalá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1350.2,1054.62,1198.71,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68167,Charalá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1358.77,1108.03,1152.82,1.04,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68169,Charta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,133,128,83.2,0.65,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68169,Charta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,134,115,69,0.6,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68169,Charta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,133,114.99,125.3391,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68169,Charta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,135.91,117.56,98.91,0.84,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68169,Charta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,138.9,116.7,103.11,0.88,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68176,Chima,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,933,737,974,1.32,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68176,Chima,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,962,746,911,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68176,Chima,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,919.83,691.82,518.865,0.75,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68176,Chima,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,947.63,785.81,693,0.88,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68176,Chima,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,975.81,855.36,637.91,0.75,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68179,Chipatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,113,95,124,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68179,Chipatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,114,101,122,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68179,Chipatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,113.92,102.22,111.4198,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68179,Chipatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,116.06,106.66,94.61,0.89,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68179,Chipatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,120.15,110.8,52.52,0.47,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68209,Confines,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,2110,1469,1981,1.35,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68209,Confines,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,2141,1592,992.5,0.62,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68209,Confines,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,2302.84,1574.81,1433.0771,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68209,Confines,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,2522.24,1804.89,1582.25,0.88,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68209,Confines,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,2649.56,2082.23,1388.95,0.67,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68211,Contratación,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,307,274,352,1.28,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68211,Contratación,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,310,276,328,1.19,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68211,Contratación,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,311.03,268.23,289.6884,1.08,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68211,Contratación,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,312.79,279.33,259.15,0.93,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68211,Contratación,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,318.67,286.62,243.83,0.85,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68217,Coromoro,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1504,1024,1605,1.57,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68217,Coromoro,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1531,1212,1494,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68217,Coromoro,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1557.55,1221.44,1331.3696,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68217,Coromoro,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1618.63,1287.93,1293.61,1,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68217,Coromoro,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1664.24,1329.3,1362.06,1.02,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68229,Curití,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1935,1605,1057.5,0.66,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68229,Curití,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1962,1635,996.5,0.61,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68229,Curití,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,2079.98,1719.39,2596.2789,1.51,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68229,Curití,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,2187.11,1836.97,2355.7,1.28,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68229,Curití,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,2232.46,1934.59,2056.21,1.06,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68235,El Carmen de Chucurí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,663,518,687,1.33,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68235,El Carmen de Chucurí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,646,528,648,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68235,El Carmen de Chucurí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,590.61,479.11,718.665,1.5,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68235,El Carmen de Chucurí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,586.6,488.42,713.5,1.46,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68235,El Carmen de Chucurí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,589.56,490.36,683.39,1.39,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68245,El Guacamayo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,40,37,47,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68245,El Guacamayo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,40,39,22.9,0.59,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68245,El Guacamayo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,38,31.84,20.3776,0.64,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68245,El Guacamayo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,39.99,32.2,17.5,0.54,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68245,El Guacamayo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,45.1,37.55,13.12,0.35,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68250,El Peñón,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,7,7,10,1.43,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68250,El Peñón,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,7,7,8.75,1.25,Coffea arabica,2030300,Pergamino o seco de trilla
68,Santander,68250,El Peñón,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,7.21,7.21,8.2194,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
